Arc Center Distance,Diameter,Width,Pitch,Blade Count,Thickness,Rotational Speed,Thrust,Efficiency
1.25,3,1.5,30,4,0.05,500,0.001822001172,0.00,
1.25,3,1.5,30,4,0.05,1000,0.01334742156,0.00,
1.25,3,1.5,30,4,0.05,1500,0.03263815074,0.00,
1.25,3,1.5,30,4,0.05,2000,0.02673731246,0.00,
1.25,3,1.5,30,4,0.05,2500,0.03659576766,0.00,
1.25,3,1.5,45,4,0.05,500,0.01148183234,0.00,
1.25,3,1.5,45,4,0.05,1000,0.0446139826,0.00,
1.25,3,1.5,45,4,0.05,1500,0.10259485,0.00,
1.25,3,1.5,45,4,0.05,2000,0.1828192794,0.00,
1.25,3,1.5,45,4,0.05,2500,0.3068392021,0.00,
1.25,3,1.5,60,4,0.05,500,0.002088372586,0.00,
1.25,3,1.5,60,4,0.05,1000,0.01196133182,0.00,
1.25,3,1.5,60,4,0.05,1500,0.02955013674,0.00,
1.25,3,1.5,60,4,0.05,2000,0.06255885799,0.00,
1.25,3,1.5,60,4,0.05,2500,0.08660933703,0.00,
1.25,5,0.25,30,4,0.05,500,0.02580431654,0.04,
1.25,5,0.25,30,4,0.05,1000,0.104498667,0.04,
1.25,5,0.25,30,4,0.05,1500,0.2370949721,0.05,
1.25,5,0.25,30,4,0.05,2000,0.4212351809,0.05,
1.25,5,0.25,30,4,0.05,2500,0.6990318278,0.05,
1.25,5,0.25,45,4,0.05,500,0.00285569245,0.01,
1.25,5,0.25,45,4,0.05,1000,0.01306516149,0.02,
1.25,5,0.25,45,4,0.05,1500,0.03046850073,0.02,
1.25,5,0.25,45,4,0.05,2000,0.02912105199,0.01,
1.25,5,0.25,45,4,0.05,2500,0.05249915016,0.01,
1.25,5,0.25,60,4,0.05,500,0.001927274506,0.01,
1.25,5,0.25,60,4,0.05,1000,0.00823815917,0.01,
1.25,5,0.25,60,4,0.05,1500,0.01409218951,0.01,
1.25,5,0.25,60,4,0.05,2000,0.02827819395,0.01,
1.25,5,0.25,60,4,0.05,2500,0.03923536486,0.01,
1.25,5,0.75,30,4,0.05,500,0.04821833857,0.03,
1.25,5,0.75,30,4,0.05,1000,0.1941045404,0.04,
1.25,5,0.75,30,4,0.05,1500,0.4393030956,0.04,
1.25,5,0.75,30,4,0.05,2000,0.7759761222,0.04,
1.25,5,0.75,30,4,0.05,2500,1.219581106,0.04,
1.25,5,0.75,45,4,0.05,500,0.07850432618,0.04,
1.25,5,0.75,45,4,0.05,1000,0.3214907737,0.04,
1.25,5,0.75,45,4,0.05,1500,0.7400619568,0.04,
1.25,5,0.75,45,4,0.05,2000,1.273579774,0.04,
1.25,5,0.75,45,4,0.05,2500,1.862209527,0.04,
1.25,5,0.75,60,4,0.05,500,0.05614770413,0.02,
1.25,5,0.75,60,4,0.05,1000,0.2426997737,0.02,
1.25,5,0.75,60,4,0.05,1500,0.5499953503,0.02,
1.25,5,0.75,60,4,0.05,2000,0.9396228112,0.02,
1.25,5,0.75,60,4,0.05,2500,1.531574332,0.03,
1.25,5,1.25,30,4,0.05,500,0.127449651,0.06,
1.25,5,1.25,30,4,0.05,1000,0.5116167412,0.06,
1.25,5,1.25,30,4,0.05,1500,1.243748332,0.07,
1.25,5,1.25,30,4,0.05,2000,2.081497856,0.06,
1.25,5,1.25,30,4,0.05,2500,3.257318837,0.06,
1.25,5,1.25,45,4,0.05,500,0.0595789909,0.02,
1.25,5,1.25,45,4,0.05,1000,0.2442879199,0.02,
1.25,5,1.25,45,4,0.05,1500,0.4758320148,0.02,
1.25,5,1.25,45,4,0.05,2000,0.9015369658,0.02,
1.25,5,1.25,45,4,0.05,2500,1.286619966,0.02,
1.25,5,1.25,60,4,0.05,500,0.123054282,0.01,
1.25,5,1.25,60,4,0.05,1000,0.4891750478,0.01,
1.25,5,1.25,60,4,0.05,1500,1.196960385,0.02,
1.25,5,1.25,60,4,0.05,2000,2.153155307,0.02,
1.25,5,1.25,60,4,0.05,2500,3.197118342,0.02,
1.25,5,1.5,30,4,0.05,500,0.2515558743,0.07,
1.25,5,1.5,30,4,0.05,1000,1.154994221,0.08,
1.25,5,1.5,30,4,0.05,1500,2.655375468,0.08,
1.25,5,1.5,30,4,0.05,2000,3.241181855,0.05,
1.25,5,1.5,30,4,0.05,2500,7.28591224,0.08,
1.25,5,1.5,45,4,0.05,500,0.01030848504,0.00,
1.25,5,1.5,45,4,0.05,1000,0.04733415102,0.00,
1.25,5,1.5,45,4,0.05,1500,0.123990695,0.00,
1.25,5,1.5,45,4,0.05,2000,0.3270357461,0.00,
1.25,5,1.5,45,4,0.05,2500,2.52944214,0.01,
1.25,5,1.5,60,4,0.05,500,0.09463816919,0.00,
1.25,5,1.5,60,4,0.05,1000,0.3287171541,0.00,
1.25,5,1.5,60,4,0.05,1500,0.7448960452,0.00,
1.25,5,1.5,60,4,0.05,2000,1.420538601,0.00,
1.25,5,1.5,60,4,0.05,2500,1.935976752,0.00,
1.25,7,0.25,30,4,0.05,500,0.566797107,0.18,
1.25,7,0.25,30,4,0.05,1000,2.238158511,0.18,
1.25,7,0.25,30,4,0.05,1500,4.866619529,0.18,
1.25,7,0.25,30,4,0.05,2000,8.298569149,0.17,
1.25,7,0.25,30,4,0.05,2500,11.90812307,0.16,
1.25,7,0.25,45,4,0.05,500,0.5927813766,0.22,
1.25,7,0.25,45,4,0.05,1000,2.345078952,0.23,
1.25,7,0.25,45,4,0.05,1500,5.276502128,0.24,
1.25,7,0.25,45,4,0.05,2000,9.490141754,0.25,
1.25,7,0.25,45,4,0.05,2500,14.96314744,0.26,
1.25,7,0.25,60,4,0.05,500,0.286707483,0.16,
1.25,7,0.25,60,4,0.05,1000,1.137231726,0.18,
1.25,7,0.25,60,4,0.05,1500,2.528245473,0.18,
1.25,7,0.25,60,4,0.05,2000,4.605809517,0.20,
1.25,7,0.25,60,4,0.05,2500,7.086789887,0.21,
1.25,7,0.75,30,4,0.05,500,0.7460035222,0.09,
1.25,7,0.75,30,4,0.05,1000,4.579196724,0.18,
1.25,7,0.75,30,4,0.05,1500,10.25154474,0.18,
1.25,7,0.75,30,4,0.05,2000,19.59941049,0.21,
1.25,7,0.75,30,4,0.05,2500,30.24722917,0.21,
1.25,7,0.75,45,4,0.05,500,0.415300227,0.17,
1.25,7,0.75,45,4,0.05,1000,1.682803951,0.18,
1.25,7,0.75,45,4,0.05,1500,3.63662971,0.18,
1.25,7,0.75,45,4,0.05,2000,6.361651068,0.18,
1.25,7,0.75,45,4,0.05,2500,10.30475394,0.20,
1.25,7,0.75,60,4,0.05,500,0.1973965474,0.03,
1.25,7,0.75,60,4,0.05,1000,1.32814042,0.08,
1.25,7,0.75,60,4,0.05,1500,2.96929779,0.08,
1.25,7,0.75,60,4,0.05,2000,7.610417838,0.13,
1.25,7,0.75,60,4,0.05,2500,5.082635987,0.04,
1.25,7,1.25,30,4,0.05,500,1.664340659,0.23,
1.25,7,1.25,30,4,0.05,1000,6.661961896,0.24,
1.25,7,1.25,30,4,0.05,1500,15.30521542,0.25,
1.25,7,1.25,30,4,0.05,2000,26.27472224,0.24,
1.25,7,1.25,30,4,0.05,2500,47.87662894,0.30,
1.25,7,1.25,45,4,0.05,500,0.7081615802,0.16,
1.25,7,1.25,45,4,0.05,1000,2.797394655,0.17,
1.25,7,1.25,45,4,0.05,1500,6.244079195,0.18,
1.25,7,1.25,45,4,0.05,2000,11.32685643,0.19,
1.25,7,1.25,45,4,0.05,2500,17.7346868,0.20,
1.25,7,1.25,60,4,0.05,500,0.7322002736,0.06,
1.25,7,1.25,60,4,0.05,1000,2.973103941,0.07,
1.25,7,1.25,60,4,0.05,1500,6.437789659,0.06,
1.25,7,1.25,60,4,0.05,2000,10.61240905,0.06,
1.25,7,1.25,60,4,0.05,2500,17.12983907,0.07,
1.25,7,1.5,30,4,0.05,500,1.773664025,0.22,
1.25,7,1.5,30,4,0.05,1000,7.073632121,0.22,
1.25,7,1.5,30,4,0.05,1500,15.87494656,0.22,
1.25,7,1.5,30,4,0.05,2000,27.89731399,0.22,
1.25,7,1.5,30,4,0.05,2500,45.81650629,0.25,
1.25,7,1.5,45,4,0.05,500,1.150436952,0.18,
1.25,7,1.5,45,4,0.05,1000,4.556891261,0.18,
1.25,7,1.5,45,4,0.05,1500,9.978526515,0.18,
1.25,7,1.5,45,4,0.05,2000,17.63922678,0.18,
1.25,7,1.5,45,4,0.05,2500,27.02739993,0.19,
1.25,7,1.5,60,4,0.05,500,0.01059196613,0.00,
1.25,7,1.5,60,4,0.05,1000,0.3180437686,0.00,
1.25,7,1.5,60,4,0.05,1500,1.043786273,0.00,
1.25,7,1.5,60,4,0.05,2000,2.301653163,0.00,
1.25,7,1.5,60,4,0.05,2500,3.480490788,0.00,
1.25,9,0.25,30,4,0.05,500,1.235258072,0.16,
1.25,9,0.25,30,4,0.05,1000,5.393812008,0.19,
1.25,9,0.25,30,4,0.05,1500,9.343048824,0.14,
1.25,9,0.25,30,4,0.05,2000,13.07387715,0.10,
1.25,9,0.25,30,4,0.05,2500,12.31326766,0.05,
1.25,9,0.25,45,4,0.05,500,1.388395238,0.21,
1.25,9,0.25,45,4,0.05,1000,5.379127545,0.21,
1.25,9,0.25,45,4,0.05,1500,11.63778225,0.21,
1.25,9,0.25,45,4,0.05,2000,22.15869519,0.25,
1.25,9,0.25,45,4,0.05,2500,29.71049729,0.20,
1.25,9,0.25,60,4,0.05,500,1.473566412,0.28,
1.25,9,0.25,60,4,0.05,1000,5.79008139,0.28,
1.25,9,0.25,60,4,0.05,1500,12.986063,0.29,
1.25,9,0.25,60,4,0.05,2000,23.75799929,0.32,
1.25,9,0.25,60,4,0.05,2500,33.02541802,0.28,
1.25,9,0.75,30,4,0.05,500,3.426278658,0.22,
1.25,9,0.75,30,4,0.05,1000,14.10585507,0.23,
1.25,9,0.75,30,4,0.05,1500,31.86142159,0.24,
1.25,9,0.75,30,4,0.05,2000,51.79704556,0.22,
1.25,9,0.75,30,4,0.05,2500,74.10375005,0.21,
1.25,9,0.75,45,4,0.05,500,3.54726802,0.31,
1.25,9,0.75,45,4,0.05,1000,15.23531567,0.35,
1.25,9,0.75,45,4,0.05,1500,35.05880412,0.37,
1.25,9,0.75,45,4,0.05,2000,58.43339579,0.36,
1.25,9,0.75,45,4,0.05,2500,96.15439588,0.39,
1.25,9,0.75,60,4,0.05,500,1.447744274,0.18,
1.25,9,0.75,60,4,0.05,1000,5.705716341,0.19,
1.25,9,0.75,60,4,0.05,1500,12.99918575,0.20,
1.25,9,0.75,60,4,0.05,2000,23.36832134,0.21,
1.25,9,0.75,60,4,0.05,2500,35.29353196,0.21,
1.25,9,1.25,30,4,0.05,500,4.585054136,0.26,
1.25,9,1.25,30,4,0.05,1000,18.38078686,0.26,
1.25,9,1.25,30,4,0.05,1500,40.55424715,0.26,
1.25,9,1.25,30,4,0.05,2000,82.86898165,0.33,
1.25,9,1.25,30,4,0.05,2500,129.8435051,0.34,
1.25,9,1.25,45,4,0.05,500,4.174930601,0.27,
1.25,9,1.25,45,4,0.05,1000,16.79926491,0.28,
1.25,9,1.25,45,4,0.05,1500,38.17296618,0.30,
1.25,9,1.25,45,4,0.05,2000,71.12378836,0.33,
1.25,9,1.25,45,4,0.05,2500,107.5983776,0.32,
1.25,9,1.25,60,4,0.05,500,0.9344641588,0.07,
1.25,9,1.25,60,4,0.05,1000,3.482531433,0.06,
1.25,9,1.25,60,4,0.05,1500,9.099968598,0.09,
1.25,9,1.25,60,4,0.05,2000,13.30592954,0.07,
1.25,9,1.25,60,4,0.05,2500,14.7127053,0.04,
1.25,9,1.5,30,4,0.05,500,5.106971364,0.28,
1.25,9,1.5,30,4,0.05,1000,20.7184658,0.29,
1.25,9,1.5,30,4,0.05,1500,49.23775263,0.32,
1.25,9,1.5,30,4,0.05,2000,86.49616851,0.32,
1.25,9,1.5,30,4,0.05,2500,135.6618326,0.34,
1.25,9,1.5,45,4,0.05,500,4.237720251,0.21,
1.25,9,1.5,45,4,0.05,1000,16.90267536,0.21,
1.25,9,1.5,45,4,0.05,1500,37.76050306,0.22,
1.25,9,1.5,45,4,0.05,2000,70.46875589,0.24,
1.25,9,1.5,45,4,0.05,2500,108.1528759,0.24,
1.25,9,1.5,60,4,0.05,500,1.829985238,0.06,
1.25,9,1.5,60,4,0.05,1000,8.2145924,0.07,
1.25,9,1.5,60,4,0.05,1500,18.36571466,0.08,
1.25,9,1.5,60,4,0.05,2000,28.573988,0.06,
1.25,9,1.5,60,4,0.05,2500,24.94940238,0.03,
1.25,11,0.25,30,4,0.05,500,1.764052231,0.11,
1.25,11,0.25,30,4,0.05,1000,7.379583668,0.13,
1.25,11,0.25,30,4,0.05,1500,17.03148747,0.15,
1.25,11,0.25,30,4,0.05,2000,19.67556813,0.08,
1.25,11,0.25,30,4,0.05,2500,3.184723234,0.00,
1.25,11,0.25,45,4,0.05,500,2.581414396,0.20,
1.25,11,0.25,45,4,0.05,1000,9.924631536,0.20,
1.25,11,0.25,45,4,0.05,1500,22.40421319,0.22,
1.25,11,0.25,45,4,0.05,2000,26.40428287,0.12,
1.25,11,0.25,45,4,0.05,2500,9.605915825,0.01,
1.25,11,0.25,60,4,0.05,500,3.012078914,0.29,
1.25,11,0.25,60,4,0.05,1000,11.57487857,0.29,
1.25,11,0.25,60,4,0.05,1500,25.97136549,0.30,
1.25,11,0.25,60,4,0.05,2000,36.83344973,0.22,
1.25,11,0.25,60,4,0.05,2500,18.32699194,0.04,
1.25,11,0.75,30,4,0.05,500,6.624191794,0.23,
1.25,11,0.75,30,4,0.05,1000,26.98889493,0.25,
1.25,11,0.75,30,4,0.05,1500,56.19648447,0.23,
1.25,11,0.75,30,4,0.05,2000,70.02655628,0.16,
1.25,11,0.75,30,4,0.05,2500,13.21743079,0.01,
1.25,11,0.75,45,4,0.05,500,7.801679938,0.31,
1.25,11,0.75,45,4,0.05,1000,30.29640718,0.30,
1.25,11,0.75,45,4,0.05,1500,68.1195276,0.32,
1.25,11,0.75,45,4,0.05,2000,119.7915242,0.34,
1.25,11,0.75,45,4,0.05,2500,16.29420321,0.01,
1.25,11,0.75,60,4,0.05,500,4.422982751,0.25,
1.25,11,0.75,60,4,0.05,1000,18.24536209,0.28,
1.25,11,0.75,60,4,0.05,1500,42.24177097,0.31,
1.25,11,0.75,60,4,0.05,2000,76.42581347,0.33,
1.25,11,0.75,60,4,0.05,2500,11.46378231,0.01,
1.25,11,1.25,30,4,0.05,500,12.52651974,0.28,
1.25,11,1.25,30,4,0.05,1000,47.92702601,0.27,
1.25,11,1.25,30,4,0.05,1500,108.6843267,0.28,
1.25,11,1.25,30,4,0.05,2000,185.9160546,0.28,
1.25,11,1.25,30,4,0.05,2500,8.608399385,0.00,
1.25,11,1.25,45,4,0.05,500,12.64017277,0.34,
1.25,11,1.25,45,4,0.05,1000,51.9077132,0.36,
1.25,11,1.25,45,4,0.05,1500,119.325313,0.38,
1.25,11,1.25,45,4,0.05,2000,214.3172471,0.41,
1.25,11,1.25,45,4,0.05,2500,39.67993045,0.02,
1.25,11,1.25,60,4,0.05,500,5.616163498,0.24,
1.25,11,1.25,60,4,0.05,1000,25.31239348,0.30,
1.25,11,1.25,60,4,0.05,1500,50.28257869,0.27,
1.25,11,1.25,60,4,0.05,2000,78.03978118,0.23,
1.25,11,1.25,60,4,0.05,2500,10.12757558,0.00,
1.25,11,1.5,30,4,0.05,500,13.63605166,0.31,
1.25,11,1.5,30,4,0.05,1000,56.83433816,0.33,
1.25,11,1.5,30,4,0.05,1500,118.7402164,0.31,
1.25,11,1.5,30,4,0.05,2000,195.4983177,0.29,
1.25,11,1.5,30,4,0.05,2500,22.36086325,0.00,
1.25,11,1.5,45,4,0.05,500,10.29788687,0.28,
1.25,11,1.5,45,4,0.05,1000,41.03522304,0.29,
1.25,11,1.5,45,4,0.05,1500,94.41630254,0.31,
1.25,11,1.5,45,4,0.05,2000,167.7114392,0.33,
1.25,11,1.5,45,4,0.05,2500,46.08454995,0.02,
1.25,11,1.5,60,4,0.05,500,3.634636981,0.14,
1.25,11,1.5,60,4,0.05,1000,14.68166486,0.16,
1.25,11,1.5,60,4,0.05,1500,31.83884689,0.16,
1.25,11,1.5,60,4,0.05,2000,47.98951168,0.13,
1.25,11,1.5,60,4,0.05,2500,27.56720357,0.03,
1.75,5,0.25,30,4,0.05,500,0.003319093528,0.00,
1.75,5,0.25,30,4,0.05,1000,0.003759243865,0.00,
1.75,5,0.25,30,4,0.05,1500,0.03025043121,0.01,
1.75,5,0.25,30,4,0.05,2000,0.02470015617,0.00,
1.75,5,0.25,30,4,0.05,2500,0.08063868771,0.01,
1.75,5,0.25,45,4,0.05,500,0.001416743029,0.00,
1.75,5,0.25,45,4,0.05,1000,0.01219323049,0.00,
1.75,5,0.25,45,4,0.05,1500,0.02612833214,0.00,
1.75,5,0.25,45,4,0.05,2000,0.05678160459,0.00,
1.75,5,0.25,45,4,0.05,2500,0.07301501142,0.00,
1.75,5,0.25,60,4,0.05,500,0.002205187515,0.00,
1.75,5,0.25,60,4,0.05,1000,0.008548498927,0.00,
1.75,5,0.25,60,4,0.05,1500,0.019997074,0.00,
1.75,5,0.25,60,4,0.05,2000,0.03601385356,0.00,
1.75,5,0.25,60,4,0.05,2500,0.05722819067,0.00,
1.75,5,0.75,30,4,0.05,500,0.03402729647,0.02,
1.75,5,0.75,30,4,0.05,1000,0.1436866105,0.02,
1.75,5,0.75,30,4,0.05,1500,0.3188707093,0.02,
1.75,5,0.75,30,4,0.05,2000,0.5715074109,0.02,
1.75,5,0.75,30,4,0.05,2500,0.8954867845,0.02,
1.75,5,0.75,45,4,0.05,500,0.04838850762,0.02,
1.75,5,0.75,45,4,0.05,1000,0.1950565924,0.02,
1.75,5,0.75,45,4,0.05,1500,0.41657738,0.02,
1.75,5,0.75,45,4,0.05,2000,0.789542553,0.03,
1.75,5,0.75,45,4,0.05,2500,1.205504561,0.03,
1.75,5,0.75,60,4,0.05,500,0.008871973905,0.00,
1.75,5,0.75,60,4,0.05,1000,0.03322096319,0.00,
1.75,5,0.75,60,4,0.05,1500,0.09439855894,0.00,
1.75,5,0.75,60,4,0.05,2000,0.1364287637,0.00,
1.75,5,0.75,60,4,0.05,2500,0.1072351871,0.00,
1.75,5,1.25,30,4,0.05,500,0.1065841699,0.02,
1.75,5,1.25,30,4,0.05,1000,0.4186356004,0.02,
1.75,5,1.25,30,4,0.05,1500,0.9452832817,0.02,
1.75,5,1.25,30,4,0.05,2000,1.698690273,0.03,
1.75,5,1.25,30,4,0.05,2500,2.667899842,0.03,
1.75,5,1.25,45,4,0.05,500,0.009587605353,0.00,
1.75,5,1.25,45,4,0.05,1000,0.03875168633,0.00,
1.75,5,1.25,45,4,0.05,1500,0.09058930114,0.00,
1.75,5,1.25,45,4,0.05,2000,0.1257203804,0.00,
1.75,5,1.25,45,4,0.05,2500,0.3837383519,0.00,
1.75,5,1.25,60,4,0.05,500,0.09156138925,0.00,
1.75,5,1.25,60,4,0.05,1000,0.3816409754,0.00,
1.75,5,1.25,60,4,0.05,1500,0.7870369488,0.00,
1.75,5,1.25,60,4,0.05,2000,1.419420341,0.00,
1.75,5,1.25,60,4,0.05,2500,2.13611894,0.00,
1.75,5,1.5,30,4,0.05,500,0.115661745,0.02,
1.75,5,1.5,30,4,0.05,1000,0.4766305242,0.02,
1.75,5,1.5,30,4,0.05,1500,1.007393919,0.02,
1.75,5,1.5,30,4,0.05,2000,1.783322397,0.02,
1.75,5,1.5,30,4,0.05,2500,2.989196024,0.02,
1.75,5,1.5,45,4,0.05,500,0.00002894187939,0.00,
1.75,5,1.5,45,4,0.05,1000,0.003571319361,0.00,
1.75,5,1.5,45,4,0.05,1500,0.1294745977,0.00,
1.75,5,1.5,45,4,0.05,2000,0.3493159551,0.00,
1.75,5,1.5,45,4,0.05,2500,0.9376295596,0.00,
1.75,5,1.5,60,4,0.05,500,0.1107961755,0.00,
1.75,5,1.5,60,4,0.05,1000,0.4279616757,0.00,
1.75,5,1.5,60,4,0.05,1500,0.9473670374,0.00,
1.75,5,1.5,60,4,0.05,2000,1.498666887,0.00,
1.75,5,1.5,60,4,0.05,2500,2.180269718,0.00,
1.75,7,0.25,30,4,0.05,500,0.05199682908,0.02,
1.75,7,0.25,30,4,0.05,1000,0.2107017083,0.03,
1.75,7,0.25,30,4,0.05,1500,0.4772693652,0.03,
1.75,7,0.25,30,4,0.05,2000,0.8800905373,0.03,
1.75,7,0.25,30,4,0.05,2500,1.414424096,0.04,
1.75,7,0.25,45,4,0.05,500,0.0001673102375,0.00,
1.75,7,0.25,45,4,0.05,1000,0.008571537383,0.00,
1.75,7,0.25,45,4,0.05,1500,0.00728221619,0.00,
1.75,7,0.25,45,4,0.05,2000,0.01144736621,0.00,
1.75,7,0.25,45,4,0.05,2500,0.002264240941,0.00,
1.75,7,0.25,60,4,0.05,500,0.005603263947,0.01,
1.75,7,0.25,60,4,0.05,1000,0.0254352514,0.01,
1.75,7,0.25,60,4,0.05,1500,0.0476463981,0.01,
1.75,7,0.25,60,4,0.05,2000,0.07108712967,0.01,
1.75,7,0.25,60,4,0.05,2500,0.006396030058,0.00,
1.75,7,0.75,30,4,0.05,500,0.1709637496,0.06,
1.75,7,0.75,30,4,0.05,1000,0.6778174841,0.07,
1.75,7,0.75,30,4,0.05,1500,1.558078522,0.08,
1.75,7,0.75,30,4,0.05,2000,1.739476622,0.04,
1.75,7,0.75,30,4,0.05,2500,2.573419548,0.04,
1.75,7,0.75,45,4,0.05,500,0.2462076788,0.08,
1.75,7,0.75,45,4,0.05,1000,0.9540272698,0.09,
1.75,7,0.75,45,4,0.05,1500,2.213776726,0.10,
1.75,7,0.75,45,4,0.05,2000,3.990658431,0.10,
1.75,7,0.75,45,4,0.05,2500,6.3267484,0.11,
1.75,7,0.75,60,4,0.05,500,0.3976527221,0.06,
1.75,7,0.75,60,4,0.05,1000,1.581349267,0.07,
1.75,7,0.75,60,4,0.05,1500,3.479192977,0.07,
1.75,7,0.75,60,4,0.05,2000,6.321818645,0.07,
1.75,7,0.75,60,4,0.05,2500,9.597041572,0.07,
1.75,7,1.25,30,4,0.05,500,0.3183946442,0.07,
1.75,7,1.25,30,4,0.05,1000,1.241293822,0.07,
1.75,7,1.25,30,4,0.05,1500,2.769623456,0.07,
1.75,7,1.25,30,4,0.05,2000,4.825668658,0.07,
1.75,7,1.25,30,4,0.05,2500,7.748786393,0.08,
1.75,7,1.25,45,4,0.05,500,0.411432575,0.07,
1.75,7,1.25,45,4,0.05,1000,1.627204662,0.07,
1.75,7,1.25,45,4,0.05,1500,3.526058692,0.07,
1.75,7,1.25,45,4,0.05,2000,6.622536743,0.08,
1.75,7,1.25,45,4,0.05,2500,10.21520971,0.08,
1.75,7,1.25,60,4,0.05,500,0.03355839776,0.00,
1.75,7,1.25,60,4,0.05,1000,0.3804831371,0.00,
1.75,7,1.25,60,4,0.05,1500,1.288290568,0.00,
1.75,7,1.25,60,4,0.05,2000,2.790841434,0.01,
1.75,7,1.25,60,4,0.05,2500,1.198031291,0.00,
1.75,7,1.5,30,4,0.05,500,0.64272993,0.11,
1.75,7,1.5,30,4,0.05,1000,2.59580302,0.12,
1.75,7,1.5,30,4,0.05,1500,5.913343785,0.13,
1.75,7,1.5,30,4,0.05,2000,10.37530533,0.13,
1.75,7,1.5,30,4,0.05,2500,17.01021114,0.14,
1.75,7,1.5,45,4,0.05,500,0.6613173875,0.07,
1.75,7,1.5,45,4,0.05,1000,2.64711352,0.07,
1.75,7,1.5,45,4,0.05,1500,5.92198626,0.07,
1.75,7,1.5,45,4,0.05,2000,9.840695723,0.07,
1.75,7,1.5,45,4,0.05,2500,15.6707535,0.08,
1.75,7,1.5,60,4,0.05,500,0.08260766341,0.00,
1.75,7,1.5,60,4,0.05,1000,0.3442256962,0.00,
1.75,7,1.5,60,4,0.05,1500,0.5994610834,0.00,
1.75,7,1.5,60,4,0.05,2000,1.259133732,0.00,
1.75,7,1.5,60,4,0.05,2500,1.929193821,0.01,
1.75,9,0.25,30,4,0.05,500,0.377859905,0.13,
1.75,9,0.25,30,4,0.05,1000,1.5370568,0.15,
1.75,9,0.25,30,4,0.05,1500,3.401988757,0.15,
1.75,9,0.25,30,4,0.05,2000,4.738685927,0.12,
1.75,9,0.25,30,4,0.05,2500,5.255221215,0.07,
1.75,9,0.25,45,4,0.05,500,0.4260206357,0.11,
1.75,9,0.25,45,4,0.05,1000,1.692468295,0.12,
1.75,9,0.25,45,4,0.05,1500,3.904778501,0.13,
1.75,9,0.25,45,4,0.05,2000,5.895774756,0.11,
1.75,9,0.25,45,4,0.05,2500,7.235754783,0.08,
1.75,9,0.25,60,4,0.05,500,0.6081113307,0.14,
1.75,9,0.25,60,4,0.05,1000,2.482824047,0.16,
1.75,9,0.25,60,4,0.05,1500,5.19794085,0.16,
1.75,9,0.25,60,4,0.05,2000,8.674189299,0.15,
1.75,9,0.25,60,4,0.05,2500,10.43287461,0.11,
1.75,9,0.75,30,4,0.05,500,3.413037734,0.21,
1.75,9,0.75,30,4,0.05,1000,13.59306818,0.22,
1.75,9,0.75,30,4,0.05,1500,30.33493827,0.22,
1.75,9,0.75,30,4,0.05,2000,59.52619865,0.27,
1.75,9,0.75,30,4,0.05,2500,87.90063351,0.26,
1.75,9,0.75,45,4,0.05,500,0.8643628994,0.18,
1.75,9,0.75,45,4,0.05,1000,3.515905399,0.20,
1.75,9,0.75,45,4,0.05,1500,7.795853821,0.21,
1.75,9,0.75,45,4,0.05,2000,14.04837255,0.22,
1.75,9,0.75,45,4,0.05,2500,21.81112065,0.23,
1.75,9,0.75,60,4,0.05,500,1.222702235,0.14,
1.75,9,0.75,60,4,0.05,1000,4.785499932,0.15,
1.75,9,0.75,60,4,0.05,1500,10.50930492,0.15,
1.75,9,0.75,60,4,0.05,2000,19.18301356,0.17,
1.75,9,0.75,60,4,0.05,2500,29.03249275,0.17,
1.75,9,1.25,30,4,0.05,500,3.828125069,0.21,
1.75,9,1.25,30,4,0.05,1000,15.72093619,0.23,
1.75,9,1.25,30,4,0.05,1500,34.70700808,0.23,
1.75,9,1.25,30,4,0.05,2000,64.3913824,0.25,
1.75,9,1.25,30,4,0.05,2500,108.1693305,0.30,
1.75,9,1.25,45,4,0.05,500,1.290184838,0.14,
1.75,9,1.25,45,4,0.05,1000,5.130218567,0.15,
1.75,9,1.25,45,4,0.05,1500,11.59681306,0.16,
1.75,9,1.25,45,4,0.05,2000,21.17767754,0.18,
1.75,9,1.25,45,4,0.05,2500,32.79472283,0.19,
1.75,9,1.25,60,4,0.05,500,0.7266239595,0.04,
1.75,9,1.25,60,4,0.05,1000,2.735888072,0.04,
1.75,9,1.25,60,4,0.05,1500,6.527129512,0.05,
1.75,9,1.25,60,4,0.05,2000,9.01820778,0.04,
1.75,9,1.25,60,4,0.05,2500,2.83112905,0.00,
1.75,9,1.5,30,4,0.05,500,4.179969144,0.19,
1.75,9,1.5,30,4,0.05,1000,17.33343151,0.20,
1.75,9,1.5,30,4,0.05,1500,36.90424563,0.19,
1.75,9,1.5,30,4,0.05,2000,71.47689161,0.23,
1.75,9,1.5,30,4,0.05,2500,109.4696162,0.23,
1.75,9,1.5,45,4,0.05,500,1.540237124,0.14,
1.75,9,1.5,45,4,0.05,1000,6.309271133,0.15,
1.75,9,1.5,45,4,0.05,1500,14.38798149,0.17,
1.75,9,1.5,45,4,0.05,2000,25.70126901,0.18,
1.75,9,1.5,45,4,0.05,2500,39.43864103,0.18,
1.75,9,1.5,60,4,0.05,500,1.315721999,0.04,
1.75,9,1.5,60,4,0.05,1000,4.492154702,0.03,
1.75,9,1.5,60,4,0.05,1500,9.921996075,0.03,
1.75,9,1.5,60,4,0.05,2000,10.71181055,0.01,
